Source,Target,Weight,Type
"Desire","Notion",3.0,undirected
"Desire","Object",25.0,undirected
"Desire","Organism",1.0,undirected
"Desire","Otherness",7.0,undirected
"Desire","Parents",1.0,undirected
"Desire","Perception",2.0,undirected
"Desire","Philosophy",1.0,undirected
"Desire","Positive",1.0,undirected
"Desire","Power",4.0,undirected
"Desire","Principle",1.0,undirected
"Desire","Reality",1.0,undirected
"Desire","Recognition",2.0,undirected
"Desire","Reflection",1.0,undirected
"Desire","Relationship",4.0,undirected
"Desire","Religion",1.0,undirected
"Desire","Satisfaction",7.0,undirected
"Desire","Scepticism",1.0,undirected
"Desire","Self-conscious",3.0,undirected
"Desire","selfhood",1.0,undirected
"Desire","Sister",4.0,undirected
"Desire","Subject",4.0,undirected
"Desire","Substance",4.0,undirected
"Desire","Supersession",1.0,undirected
"Desire","Thinghood",1.0,undirected
"Desire","Time",4.0,undirected
"Desire","Understanding",1.0,undirected
"Desire","Unity",2.0,undirected
"Desire","Universality",1.0,undirected
"Desire","Work",13.0,undirected
"Desire","World",3.0,undirected
"Destruction","Equilibrium",1.0,undirected
"Destruction","Existence",1.0,undirected
"Destruction","Experience",1.0,undirected
"Destruction","Expression",1.0,undirected
"Destruction","Force",1.0,undirected
"Destruction","Forms",4.0,undirected
"Destruction","Freedom",3.0,undirected
"Destruction","God",1.0,undirected
"Destruction","Government",1.0,undirected
"Destruction","Honour",1.0,undirected
"Destruction","Immediacy",2.0,undirected
"Destruction","Independence",1.0,undirected
"Destruction","Individuality",4.0,undirected
"Destruction","Law",3.0,undirected
"Destruction","Life",1.0,undirected
"Destruction","Meal",1.0,undirected
"Destruction","Moment",1.0,undirected
"Destruction","Morality",1.0,undirected
"Destruction","Movement",4.0,undirected
"Destruction","Nature",2.0,undirected
"Destruction","Notion",1.0,undirected
"Destruction","Object",1.0,undirected
"Destruction","Otherness",1.0,undirected
"Destruction","Pathos",2.0,undirected
"Destruction","Perversion",1.0,undirected
"Destruction","Positive",1.0,undirected
"Destruction","Power",3.0,undirected
"Destruction","Principle",2.0,undirected
"Destruction","Punishment",2.0,undirected
"Destruction","Reality",4.0,undirected
"Destruction","Sacrifice",1.0,undirected
"Destruction","Spirit",1.0,undirected
"Destruction","Substance",2.0,undirected
"Destruction","Terror",1.0,undirected
"Destruction","Time",2.0,undirected
"Destruction","Unchangeable",2.0,undirected
"Destruction","Unity",2.0,undirected
"Destruction","Universality",1.0,undirected
"Destruction","Work",3.0,undirected
"Destruction","World",4.0,undirected
"Determinatenesses","Emptiness",1.0,undirected
"Determinatenesses","Essence",2.0,undirected
"Determinatenesses","Force",1.0,undirected
"Determinatenesses","Forms",3.0,undirected
"Determinatenesses","Freedom",1.0,undirected
"Determinatenesses","Hand",2.0,undirected
"Determinatenesses","Individuality",4.0,undirected
"Determinatenesses","Knowing",1.0,undirected
"Determinatenesses","Knowledge",1.0,undirected
"Determinatenesses","Moment",3.0,undirected
"Determinatenesses","Nature",4.0,undirected
"Determinatenesses","Notion",3.0,undirected
"Determinatenesses","Object",1.0,undirected
"Determinatenesses","Observation",1.0,undirected
"Determinatenesses","Order",1.0,undirected
"Determinatenesses","Organism",1.0,undirected
"Determinatenesses","Property",2.0,undirected
"Determinatenesses","Reason",1.0,undirected
"Determinatenesses","Relationship",2.0,undirected
"Determinatenesses","Soliciting",1.0,undirected
"Determinatenesses","Substance",1.0,undirected
"Determinatenesses","Time",1.0,undirected
"Determinatenesses","Unity",3.0,undirected
"Determinatenesses","Universality",2.0,undirected
"Determinatenesses","Virtue",1.0,undirected
"Determinations","Duty",1.0,undirected
"Determinations","Enlightenment",1.0,undirected
"Determinations","Essence",7.0,undirected
"Determinations","Existence",3.0,undirected
"Determinations","Expression",4.0,undirected
"Determinations","Extreme",1.0,undirected
"Determinations","Faith",2.0,undirected
"Determinations","Force",1.0,undirected
"Determinations","Forms",7.0,undirected
"Determinations","Freedom",1.0,undirected
"Determinations","Hand",3.0,undirected
"Determinations","Idea",1.0,undirected
"Determinations","Identity",3.0,undirected
"Determinations","Immediacy",2.0,undirected
"Determinations","Independence",1.0,undirected
"Determinations","Individuality",5.0,undirected
"Determinations","Interfusion",1.0,undirected
"Determinations","Irritability",4.0,undirected
"Determinations","Judgement",3.0,undirected
"Determinations","Knowing",4.0,undirected
"Determinations","Knowledge",3.0,undirected
"Determinations","Law",1.0,undirected
"Determinations","Life",1.0,undirected
"Determinations","Manifold",1.0,undirected
"Determinations","Matter",1.0,undirected
"Determinations","Mediation",1.0,undirected
"Determinations","Mind",1.0,undirected
"Determinations","Moment",11.0,undirected
"Determinations","Movement",6.0,undirected
"Determinations","Multiplicity",1.0,undirected
"Determinations","Nature",4.0,undirected
"Determinations","Negation",1.0,undirected
"Determinations","Notion",9.0,undirected
"Determinations","Object",13.0,undirected
"Determinations","Observation",1.0,undirected
"Determinations","Organism",1.0,undirected
"Determinations","Perception",2.0,undirected
"Determinations","Philosophy",1.0,undirected
"Determinations","Power",2.0,undirected
"Determinations","Property",1.0,undirected
"Determinations","Reality",2.0,undirected
"Determinations","Reason",1.0,undirected
"Determinations","Relationship",3.0,undirected
"Determinations","Religion",3.0,undirected
"Determinations","Sense",1.0,undirected
"Determinations","Sensibility",5.0,undirected
"Determinations","Shape",2.0,undirected
"Determinations","Simplicity",1.0,undirected
"Determinations","Singleness",1.0,undirected
"Determinations","Soliciting",1.0,undirected
"Determinations","Soul",1.0,undirected
"Determinations","Spirit",7.0,undirected
"Determinations","Subject",10.0,undirected
"Determinations","Subsistence",1.0,undirected
"Determinations","Substance",6.0,undirected
"Determinations","Time",2.0,undirected
"Determinations","Totality",7.0,undirected
"Determinations","Tragedy",1.0,undirected
"Determinations","Transition",4.0,undirected
"Determinations","Unchangeable",1.0,undirected
"Determinations","Understanding",4.0,undirected
"Determinations","Unity",3.0,undirected
"Determinations","Universality",5.0,undirected
"Determinations","Utility",1.0,undirected
"Determinations","Vacuum",2.0,undirected
"Determinations","World",2.0,undirected
"Devotion","Enjoyment",1.0,undirected
"Devotion","Essence",1.0,undirected
"Devotion","Existence",3.0,undirected
"Devotion","Externality",1.0,undirected
"Devotion","Externalization",1.0,undirected
"Devotion","Faith",1.0,undirected
"Devotion","Hand",2.0,undirected
"Devotion","Individuality",2.0,undirected
"Devotion","Intention",1.0,undirected
"Devotion","Inwardness",2.0,undirected
"Devotion","Law",1.0,undirected
"Devotion","Manifold",1.0,undirected
"Devotion","Movement",1.0,undirected
"Devotion","Notion",1.0,undirected
"Devotion","Object",4.0,undirected
"Devotion","Power",1.0,undirected
"Devotion","Region",1.0,undirected
"Devotion","Satisfaction",1.0,undirected
"Devotion","Soul",1.0,undirected
"Devotion","Substance",1.0,undirected
"Devotion","Time",3.0,undirected
"Devotion","Unchangeable",2.0,undirected
"Devotion","Union",1.0,undirected
"Devotion","Virtue",1.0,undirected
"Devotion","World",1.0,undirected
"Differentiation","Essence",1.0,undirected
"Differentiation","Existence",1.0,undirected
"Differentiation","Fate",1.0,undirected
"Differentiation","Formalism",2.0,undirected
"Differentiation","Forms",2.0,undirected
"Differentiation","Gravity",1.0,undirected
"Differentiation","Hand",2.0,undirected
"Differentiation","Idea",1.0,undirected
"Differentiation","Identity",1.0,undirected
"Differentiation","Immediacy",1.0,undirected
"Differentiation","Knowing",1.0,undirected
"Differentiation","Knowledge",1.0,undirected
"Differentiation","Life",1.0,undirected
"Differentiation","Medium",3.0,undirected
"Differentiation","Moment",4.0,undirected
"Differentiation","Morality",1.0,undirected
"Differentiation","Movement",1.0,undirected
"Differentiation","Nature",2.0,undirected
"Differentiation","Negation",1.0,undirected
"Differentiation","Negativity",1.0,undirected
"Differentiation","Nothingness",1.0,undirected
"Differentiation","Notion",2.0,undirected
"Differentiation","Object",3.0,undirected
"Differentiation","Organism",1.0,undirected
"Differentiation","Positive",1.0,undirected
"Differentiation","Possession",1.0,undirected
"Differentiation","Power",1.0,undirected
"Differentiation","Principle",1.0,undirected
"Differentiation","Property",1.0,undirected
"Differentiation","Reflection",1.0,undirected
"Differentiation","Relationship",1.0,undirected
"Differentiation","Religion",2.0,undirected
"Differentiation","Self-conscious",1.0,undirected
"Differentiation","Simplicity",1.0,undirected
"Differentiation","Spirit",3.0,undirected
"Differentiation","Subject",1.0,undirected
"Differentiation","Substance",1.0,undirected
"Differentiation","Time",4.0,undirected
"Differentiation","Unconscious",1.0,undirected
"Differentiation","Unity",2.0,undirected
"Differentiation","Work",1.0,undirected
"Differentiation","World",1.0,undirected
"Discipline","Existence",1.0,undirected
"Discipline","Fear",1.0,undirected
"Discipline","Individuality",2.0,undirected
"Discipline","Moment",1.0,undirected
"Discipline","Nature",1.0,undirected
"Discipline","Notion",1.0,undirected
"Discipline","Otherness",1.0,undirected
"Discipline","Philosophy",1.0,undirected
"Discipline","Power",1.0,undirected
"Discipline","Sacrifice",1.0,undirected
"Discipline","Science",1.0,undirected
"Discipline","Spirit",1.0,undirected
"Discipline","Time",1.0,undirected
"Discipline","Welfare",1.0,undirected
"Discipline","World",2.0,undirected
"Disparity","Duty",2.0,undirected
"Disparity","Enjoyment",3.0,undirected
"Disparity","Essence",5.0,undirected
"Disparity","Evil",2.0,undirected
"Disparity","Existence",5.0,undirected
"Disparity","Experience",1.0,undirected
"Disparity","Forms",3.0,undirected
"Disparity","Freedom",1.0,undirected
"Disparity","Hypocrisy",4.0,undirected
"Disparity","Identity",4.0,undirected
"Disparity","Individuality",3.0,undirected
"Disparity","Knowing",1.0,undirected
"Disparity","Knowledge",3.0,undirected
"Disparity","Life",1.0,undirected
"Disparity","Medium",1.0,undirected
"Disparity","Moment",7.0,undirected
"Disparity","Motion",1.0,undirected
"Disparity","Movement",2.0,undirected
"Disparity","Nature",2.0,undirected
"Disparity","Notion",5.0,undirected
"Disparity","Object",4.0,undirected
"Disparity","Power",4.0,undirected
"Disparity","Principle",1.0,undirected
"Disparity","Property",1.0,undirected
"Disparity","Reality",2.0,undirected
"Disparity","Relationship",3.0,undirected
"Disparity","Renunciation",1.0,undirected
"Disparity","Soul",1.0,undirected
"Disparity","Spirit",3.0,undirected
"Disparity","Substance",5.0,undirected
"Disparity","Time",6.0,undirected
"Disparity","Transition",2.0,undirected
"Disparity","Understanding",1.0,undirected
"Disparity","Unity",2.0,undirected
"Disparity","Universality",3.0,undirected
"Disparity","Utterance",2.0,undirected
"Disparity","Virtue",1.0,undirected
"Disparity","Work",2.0,undirected
"Dissemblance","Duty",5.0,undirected
"Dissemblance","Essence",1.0,undirected
"Dissemblance","Evil",1.0,undirected
"Dissemblance","Experience",1.0,undirected
"Dissemblance","Expression",1.0,undirected
"Dissemblance","Hand",1.0,undirected
"Dissemblance","Hypocrisy",4.0,undirected
"Dissemblance","Idea",2.0,undirected
"Dissemblance","Immediacy",1.0,undirected
"Dissemblance","Lawgiver",1.0,undirected
"Dissemblance","Matter",2.0,undirected
"Dissemblance","Moment",3.0,undirected
"Dissemblance","Morality",4.0,undirected
"Dissemblance","Nature",2.0,undirected
"Dissemblance","Observation",1.0,undirected
"Dissemblance","Reality",2.0,undirected
"Dissemblance","Reason",1.0,undirected
"Dissemblance","Rejection",2.0,undirected
"Dissemblance","Soul",1.0,undirected
"Dissemblance","World",2.0,undirected
"Dissolution","Essence",4.0,undirected
"Dissolution","Existence",2.0,undirected
"Dissolution","Experience",1.0,undirected
"Dissolution","Fear",1.0,undirected
"Dissolution","Forms",5.0,undirected
"Dissolution","Idea",1.0,undirected
"Dissolution","Identity",5.0,undirected
"Dissolution","Independence",5.0,undirected
"Dissolution","Individuality",4.0,undirected
"Dissolution","Inwardness",1.0,undirected
"Dissolution","Life",6.0,undirected
"Dissolution","Manifold",1.0,undirected
"Dissolution","Mediation",1.0,undirected
"Dissolution","Mind",1.0,undirected
"Dissolution","Moment",6.0,undirected
"Dissolution","Nature",3.0,undirected
"Dissolution","Negation",2.0,undirected
"Dissolution","Negativity",1.0,undirected
"Dissolution","Object",1.0,undirected
"Dissolution","Order",1.0,undirected
"Dissolution","Perception",1.0,undirected
"Dissolution","Perversion",1.0,undirected
"Dissolution","Positive",1.0,undirected
"Dissolution","Power",2.0,undirected
"Dissolution","Principle",1.0,undirected
"Dissolution","Quality",1.0,undirected
"Dissolution","Reflection",2.0,undirected
"Dissolution","Shape",1.0,undirected
"Dissolution","Spirit",1.0,undirected
"Dissolution","Subject",2.0,undirected
"Dissolution","Subsistence",2.0,undirected
"Dissolution","Substance",2.0,undirected
"Dissolution","Supersession",1.0,undirected
"Dissolution","Time",2.0,undirected
"Dissolution","Understanding",2.0,undirected
"Dissolution","Unity",4.0,undirected
"Dissolution","Universality",1.0,undirected
"Dissolution","Violence",2.0,undirected
"Dissolution","Wisdom",1.0,undirected
"Dissolution","Work",2.0,undirected
"Dissolution","World",2.0,undirected
"Diversity","Existence",2.0,undirected
"Diversity","Faith",1.0,undirected
"Diversity","Force",1.0,undirected
"Diversity","Forms",2.0,undirected
"Diversity","Idea",1.0,undirected
"Diversity","Identity",2.0,undirected
"Diversity","Independence",1.0,undirected
"Diversity","Medium",1.0,undirected
"Diversity","Moment",5.0,undirected
"Diversity","Movement",3.0,undirected
"Diversity","Nature",3.0,undirected
"Diversity","Negation",1.0,undirected
"Diversity","Negativity",1.0,undirected
"Diversity","Object",6.0,undirected
"Diversity","Oneness",1.0,undirected
"Diversity","Otherness",2.0,undirected
"Diversity","Plurality",2.0,undirected
"Diversity","Property",1.0,undirected
"Diversity","Reflection",2.0,undirected
"Diversity","Rejection",1.0,undirected
"Diversity","Responsibility",2.0,undirected
"Diversity","Simplicity",1.0,undirected
"Diversity","Substance",1.0,undirected
"Diversity","Time",1.0,undirected
"Diversity","Unity",4.0,undirected
"Duality","Essence",1.0,undirected
"Duality","Existence",2.0,undirected
"Duality","Externalization",1.0,undirected
"Duality","Forms",1.0,undirected
"Duality","Law",1.0,undirected
"Duality","Moment",3.0,undirected
"Duality","Movement",1.0,undirected
"Duality","Notion",1.0,undirected
"Duality","Object",1.0,undirected
"Duality","Perception",1.0,undirected
"Duality","Plurality",1.0,undirected
"Duality","Psychology",1.0,undirected
"Duality","Reality",1.0,undirected
"Duality","Religion",1.0,undirected
"Duality","Spirit",4.0,undirected
"Duality","Subject",1.0,undirected
"Duality","Substance",1.0,undirected
"Duality","Unity",3.0,undirected
"Duality","Universality",1.0,undirected
"Duality","Work",1.0,undirected
"Duty","Elimination",1.0,undirected
"Duty","Emptiness",3.0,undirected
"Duty","Enjoyment",2.0,undirected
"Duty","Essence",26.0,undirected
"Duty","Evil",4.0,undirected
"Duty","Existence",12.0,undirected
"Duty","Experience",1.0,undirected
"Duty","Externalization",1.0,undirected
"Duty","Forms",14.0,undirected
"Duty","Freedom",3.0,undirected
"Duty","Grace",3.0,undirected
"Duty","Hand",7.0,undirected
"Duty","Happiness",9.0,undirected
"Duty","Hope",1.0,undirected
